id	Year	Period	labor force participation rate	employment-population ratio	labor force	employment	unemployment	unemployment rate
5	2017	Aug	58.1	55.9	1349708	1299345	50363	3.7
5	2017	Sep	58.1	55.9	1349858	1299427	50431	3.7
5	2017	Oct	58	55.9	1349769	1299370	50399	3.7
5	2017	Nov	58	55.8	1349591	1299197	50394	3.7
5	2017	Dec	58	55.8	1349478	1299051	50427	3.7
5	2018	Jan	58	55.8	1349555	1299054	50501	3.7
5	2018	Feb	58	55.8	1349868	1299305	50563	3.7
5	2018	Mar	58	55.8	1350386	1299917	50469	3.7
5	2018	Apr	58	55.8	1350866	1300745	50121	3.7
5	2018	May	58	55.8	1351212	1301603	49609	3.7
5	2018	Jun	58	55.9	1351596	1302534	49062	3.6
5	2018	Jul	58	55.9	1352169	1303583	48586	3.6
5	2018	Aug	58	55.9	1353228	1304892	48336	3.6
5	2018	Sep	58	55.9	1354940	1306573	48367	3.6
5	2018	Oct	58.1	56	1357108	1308521	48587	3.6
5	2018	Nov	58.2	56.1	1359350	1310531	48819	3.6
5	2018	Dec	58.2	56.1	1361225	1312311	48914	3.6
5	2019	Jan	58.3	56.2	1362313	1313527	48786	3.6
5	2019	Feb	58.2	56.2	1362467	1313963	48504	3.6
5	2019	Mar	58.2	56.1	1361942	1313673	48269	3.5
5	2019	Apr	58.2	56.1	1361142	1312967	48175	3.5
5	2019	May	58.1	56	1360506	1312287	48219	3.5
5	2019	Jun	58.1	56	1360371	1312004	48367	3.6
5	2019	Jul	58.1	56	1361041	1312512	48529	3.6
5	2019	Aug	58.1	56	1362055	1313485	48570	3.6
5	2019	Sep	58.1	56.1	1363257	1314807	48450	3.6
5	2019	Oct	58.1	56.1	1364178	1315900	48278	3.5
5	2019	Nov	58.1	56.1	1364331	1316141	48190	3.5
5	2019	Dec	58.1	56	1364255	1316069	48186	3.5
5	2020	Jan	58.2	56.1	1366308	1318240	48068	3.5
5	2020	Feb	58.2	56.2	1367278	1319479	47799	3.5
6	2010	Jan	64.7	56.8	18214520	15997913	2216607	12.2
6	2010	Feb	64.8	56.9	18262083	16028580	2233503	12.2
6	2010	Mar	64.9	57	18304098	16061366	2242732	12.3
6	2010	Apr	64.2	56.4	18335653	16090440	2245213	12.2
6	2010	May	64.3	56.4	18353688	16112833	2240855	12.2
6	2010	Jun	64.2	56.4	18358525	16124135	2234390	12.2
6	2010	Jul	64.1	56.3	18356993	16123990	2233003	12.2
6	2010	Aug	64.1	56.3	18356485	16117692	2238793	12.2
6	2010	Sep	64	56.2	18358124	16110216	2247908	12.2
6	2010	Oct	63.9	56.1	18362121	16108305	2253816	12.3
6	2010	Nov	63.9	56.1	18365212	16114079	2251133	12.3
6	2010	Dec	63.8	56	18364493	16125892	2238601	12.2
6	2011	Jan	63.7	56	18363014	16142515	2220499	12.1
6	2011	Feb	63.7	56.1	18362012	16160153	2201859	12
6	2011	Mar	63.6	56.1	18360392	16174823	2185569	11.9
6	2011	Apr	63.6	56	18360297	16185015	2175282	11.8
6	2011	May	63.5	56	18367442	16194332	2173110	11.8
6	2011	Jun	63.5	56	18383605	16209240	2174365	11.8
6	2011	Jul	63.5	56	18407886	16235500	2172386	11.8
6	2011	Aug	63.6	56.1	18436089	16272656	2163433	11.7
6	2011	Sep	63.6	56.2	18461927	16316061	2145866	11.6
6	2011	Oct	63.6	56.3	18481109	16359672	2121437	11.5
6	2011	Nov	63.6	56.4	18489447	16396794	2092653	11.3
6	2011	Dec	63.5	56.4	18486653	16423914	2062739	11.2
6	2012	Jan	63.4	56.4	18478244	16442867	2035377	11
6	2012	Feb	63.3	56.4	18472694	16459497	2013197	10.9
6	2012	Mar	63.3	56.4	18474388	16476663	1997725	10.8
6	2012	Apr	63.2	56.4	18480818	16496074	1984744	10.7
6	2012	May	63.2	56.5	18491774	16522575	1969199	10.6
6	2012	Jun	63.2	56.5	18506306	16558495	1947811	10.5
6	2012	Jul	63.2	56.6	18522031	16602505	1919526	10.4
6	2012	Aug	63.2	56.7	18540096	16651465	1888631	10.2
6	2012	Sep	63.2	56.9	18563262	16702042	1861220	10
6	2012	Oct	63.2	57	18586398	16748317	1838081	9.9
6	2012	Nov	63.2	57	18605146	16786723	1818423	9.8
6	2012	Dec	63.2	57.1	18616736	16817255	1799481	9.7
6	2013	Jan	63.1	57.1	18615393	16835906	1779487	9.6
6	2013	Feb	63.1	57.1	18614456	16856557	1757899	9.4
6	2013	Mar	63	57.1	18614695	16880238	1734457	9.3
6	2013	Apr	63	57.2	18622241	16910983	1711258	9.2
6	2013	May	63	57.3	18634480	16942752	1691728	9.1
6	2013	Jun	63	57.3	18645876	16968882	1676994	9
6	2013	Jul	62.9	57.3	18652081	16987525	1664556	8.9
6	2013	Aug	62.8	57.3	18647231	17000090	1647141	8.8
6	2013	Sep	62.7	57.3	18632088	17010624	1621464	8.7
6	2013	Oct	62.6	57.2	18617976	17024977	1592999	8.6
6	2013	Nov	62.5	57.3	18614669	17048438	1566231	8.4
6	2013	Dec	62.5	57.3	18623953	17081350	1542603	8.3
6	2014	Jan	62.4	57.3	18603550	17086089	1517461	8.2
6	2014	Feb	62.4	57.4	18625521	17131337	1494184	8
6	2014	Mar	62.4	57.5	18646753	17175024	1471729	7.9
6	2014	Apr	62.4	57.6	18663311	17212512	1450799	7.8
6	2014	May	62.4	57.6	18676518	17246970	1429548	7.7
6	2014	Jun	62.4	57.7	18693090	17284748	1408342	7.5
6	2014	Jul	62.4	57.8	18714593	17325669	1388924	7.4
6	2014	Aug	62.4	57.9	18742319	17369725	1372594	7.3
6	2014	Sep	62.5	58	18773334	17415533	1357801	7.2
6	2014	Oct	62.5	58	18799130	17459211	1339919	7.1
6	2014	Nov	62.5	58.1	18813677	17496448	1317229	7
6	2014	Dec	62.5	58.2	18821145	17527359	1293786	6.9
6	2015	Jan	62.3	58.1	18805090	17534265	1270825	6.8
6	2015	Feb	62.3	58.2	18810534	17557274	1253260	6.7
6	2015	Mar	62.3	58.2	18818567	17581698	1236869	6.6
6	2015	Apr	62.3	58.2	18827074	17608247	1218827	6.5
6	2015	May	62.2	58.3	18831346	17633523	1197823	6.4
6	2015	Jun	62.2	58.3	18827709	17653880	1173829	6.2
6	2015	Jul	62.1	58.3	18820107	17670644	1149463	6.1
6	2015	Aug	62	58.3	18814621	17686845	1127776	6
6	2015	Sep	62	58.3	18815869	17706715	1109154	5.9
6	2015	Oct	62	58.4	18830096	17735420	1094676	5.8
6	2015	Nov	62	58.4	18858558	17773316	1085242	5.8
6	2015	Dec	62.1	58.5	18893485	17815446	1078039	5.7
6	2016	Jan	62.1	58.6	18926070	17855481	1070589	5.7
6	2016	Feb	62.2	58.7	18952145	17888925	1063220	5.6
6	2016	Mar	62.2	58.7	18970327	17914453	1055874	5.6
6	2016	Apr	62.2	58.7	18984487	17934428	1050059	5.5
6	2016	May	62.2	58.8	19000500	17953279	1047221	5.5
6	2016	Jun	62.2	58.8	19019232	17973079	1046153	5.5
6	2016	Jul	62.2	58.8	19038379	17994046	1044333	5.5
6	2016	Aug	62.2	58.8	19055895	18014599	1041296	5.5
6	2016	Sep	62.2	58.8	19070713	18032659	1038054	5.4
6	2016	Oct	62.2	58.8	19080636	18047896	1032740	5.4
6	2016	Nov	62.2	58.9	19087209	18064320	1022889	5.4
6	2016	Dec	62.2	58.9	19094492	18085431	1009061	5.3
6	2017	Jan	62.2	58.9	19105316	18112068	993248	5.2
6	2017	Feb	62.2	59	19119415	18143174	976241	5.1
6	2017	Mar	62.2	59.1	19134439	18173987	960452	5
6	2017	Apr	62.2	59.1	19150981	18203726	947255	4.9
6	2017	May	62.2	59.2	19168420	18232933	935487	4.9
6	2017	Jun	62.3	59.3	19185241	18260479	924762	4.8
6	2017	Jul	62.3	59.3	19200581	18285677	914904	4.8
6	2017	Aug	62.3	59.3	19210386	18306843	903543	4.7
6	2017	Sep	62.3	59.4	19213079	18323455	889624	4.6
6	2017	Oct	62.2	59.4	19210520	18336244	874276	4.6
6	2017	Nov	62.2	59.4	19204927	18344984	859943	4.5
6	2017	Dec	62.1	59.4	19200661	18353112	847549	4.4
6	2018	Jan	62.1	59.4	19203648	18364857	838791	4.4
6	2018	Feb	62.1	59.4	19217455	18383340	834115	4.3
6	2018	Mar	62.2	59.5	19238651	18407492	831159	4.3
6	2018	Apr	62.2	59.5	19257356	18430112	827244	4.3
6	2018	May	62.2	59.6	19268241	18446042	822199	4.3
6	2018	Jun	62.2	59.6	19273397	18457360	816037	4.2
6	2018	Jul	62.2	59.6	19276424	18467125	809299	4.2
6	2018	Aug	62.2	59.6	19284439	18478793	805646	4.2
6	2018	Sep	62.2	59.6	19301370	18494446	806924	4.2
6	2018	Oct	62.3	59.7	19326217	18513320	812897	4.2
6	2018	Nov	62.4	59.7	19353831	18532420	821411	4.2
6	2018	Dec	62.4	59.7	19375276	18546310	828966	4.3
6	2019	Jan	62.4	59.7	19382859	18550985	831874	4.3
6	2019	Feb	62.4	59.7	19374147	18546169	827978	4.3
6	2019	Mar	62.3	59.7	19356775	18537826	818949	4.2
6	2019	Apr	62.2	59.6	19342084	18535623	806461	4.2
6	2019	May	62.2	59.7	19338261	18545462	792799	4.1
6	2019	Jun	62.2	59.7	19349894	18568928	780966	4
6	2019	Jul	62.3	59.8	19380953	18609341	771612	4
6	2019	Aug	62.4	59.9	19419719	18655883	763836	3.9
6	2019	Sep	62.5	60.1	19458303	18700422	757881	3.9
6	2019	Oct	62.6	60.1	19485335	18731357	753978	3.9
6	2019	Nov	62.5	60.1	19487634	18733893	753741	3.9
6	2019	Dec	62.5	60.1	19483790	18729074	754716	3.9
6	2020	Jan	62.6	60.2	19509644	18756375	753269	3.9
6	2020	Feb	62.6	60.1	19515998	18756884	759114	3.9
8	2010	Jan	70.1	64.3	2714266	2488218	226048	8.3
8	2010	Feb	70.1	64.2	2718865	2488580	230285	8.5
8	2010	Mar	70.2	64.1	2722791	2489213	233578	8.6
8	2010	Apr	70.8	64.7	2725446	2489593	235853	8.7
8	2010	May	70.8	64.6	2726694	2489552	237142	8.7
8	2010	Jun	70.7	64.5	2726542	2488575	237967	8.7
8	2010	Jul	70.6	64.4	2725775	2486711	239064	8.8
8	2010	Aug	70.5	64.3	2725309	2484727	240582	8.8
8	2010	Sep	70.4	64.1	2725176	2483000	242176	8.9
8	2010	Oct	70.3	64	2725408	2482187	243221	8.9
8	2010	Nov	70.2	63.9	2725575	2482569	243006	8.9
8	2010	Dec	70.1	63.9	2725739	2484035	241704	8.9
8	2011	Jan	70	63.8	2726142	2486606	239536	8.8
8	2011	Feb	69.9	63.8	2726295	2489803	236492	8.7
8	2011	Mar	69.8	63.8	2725870	2492959	232911	8.5
8	2011	Apr	69.7	63.8	2725243	2495652	229591	8.4
8	2011	May	69.6	63.8	2725485	2498260	227225	8.3
8	2011	Jun	69.6	63.8	2727538	2501595	225943	8.3
8	2011	Jul	69.6	63.8	2731838	2506281	225557	8.3
8	2011	Aug	69.6	63.9	2737851	2512064	225787	8.2
8	2011	Sep	69.7	63.9	2744437	2518200	226237	8.2
8	2011	Oct	69.7	64	2750277	2523717	226560	8.2
8	2011	Nov	69.7	64	2754113	2527589	226524	8.2
8	2011	Dec	69.6	63.9	2755211	2529433	225778	8.2
8	2012	Jan	69.5	63.8	2754132	2529588	224544	8.2
8	2012	Feb	69.4	63.7	2752543	2529062	223481	8.1
8	2012	Mar	69.3	63.7	2751340	2528560	222780	8.1
8	2012	Apr	69.2	63.6	2750712	2528512	222200	8.1
8	2012	May	69.1	63.5	2751221	2529773	221448	8
8	2012	Jun	69	63.5	2753000	2532746	220254	8
8	2012	Jul	69	63.5	2755737	2537362	218375	7.9
8	2012	Aug	69	63.6	2759167	2543095	216072	7.8
8	2012	Sep	68.9	63.6	2763026	2549191	213835	7.7
8	2012	Oct	68.9	63.6	2766298	2554638	211660	7.7
8	2012	Nov	68.9	63.6	2768164	2558745	209419	7.6
8	2012	Dec	68.8	63.6	2768370	2561350	207020	7.5
8	2013	Jan	68.6	63.6	2767274	2562697	204577	7.4
8	2013	Feb	68.5	63.5	2765868	2563642	202226	7.3
8	2013	Mar	68.4	63.5	2765227	2565296	199931	7.2
8	2013	Apr	68.3	63.5	2766087	2568489	197598	7.1
8	2013	May	68.3	63.5	2767770	2572419	195351	7.1
8	2013	Jun	68.2	63.5	2769223	2576118	193105	7
8	2013	Jul	68.1	63.4	2769763	2579207	190556	6.9
8	2013	Aug	68	63.4	2769026	2581863	187163	6.8
8	2013	Sep	67.8	63.4	2767659	2584827	182832	6.6
8	2013	Oct	67.7	63.4	2767060	2588943	178117	6.4
8	2013	Nov	67.7	63.4	2768743	2595010	173733	6.3
8	2013	Dec	67.7	63.5	2772991	2603132	169859	6.1
8	2014	Jan	67.8	63.7	2781177	2615291	165886	6
8	2014	Feb	67.8	63.9	2787334	2625732	161602	5.8
8	2014	Mar	67.9	64	2792856	2636069	156787	5.6
8	2014	Apr	67.9	64.2	2796938	2645435	151503	5.4
8	2014	May	67.8	64.3	2799663	2653932	145731	5.2
8	2014	Jun	67.8	64.4	2801950	2662096	139854	5
8	2014	Jul	67.7	64.5	2804294	2669823	134471	4.8
8	2014	Aug	67.6	64.5	2807159	2677061	130098	4.6
8	2014	Sep	67.6	64.5	2810417	2683613	126804	4.5
8	2014	Oct	67.5	64.5	2813456	2689100	124356	4.4
8	2014	Nov	67.4	64.5	2815523	2693174	122349	4.3
8	2014	Dec	67.4	64.5	2816915	2696168	120747	4.3
8	2015	Jan	67.2	64.3	2815134	2694755	120379	4.3
8	2015	Feb	67.1	64.3	2816684	2697100	119584	4.2
8	2015	Mar	67	64.2	2818498	2699990	118508	4.2
8	2015	Apr	67	64.2	2820390	2703597	116793	4.1
8	2015	May	66.9	64.2	2821938	2707500	114438	4.1
8	2015	Jun	66.8	64.1	2822707	2711141	111566	4
8	2015	Jul	66.7	64.1	2823123	2714574	108549	3.8
8	2015	Aug	66.6	64.1	2824036	2718319	105717	3.7
8	2015	Sep	66.5	64.1	2826310	2723153	103157	3.6
8	2015	Oct	66.5	64.1	2830882	2729813	101069	3.6
8	2015	Nov	66.5	64.2	2837974	2738262	99712	3.5
8	2015	Dec	66.6	64.3	2846562	2747516	99046	3.5
8	2016	Jan	66.7	64.4	2855252	2756418	98834	3.5
8	2016	Feb	66.8	64.5	2863147	2764171	98976	3.5
8	2016	Mar	66.8	64.5	2869786	2770611	99175	3.5
8	2016	Apr	66.8	64.5	2875505	2776260	99245	3.5
8	2016	May	66.9	64.6	2881161	2782143	99018	3.4
8	2016	Jun	66.9	64.6	2887327	2789101	98226	3.4
8	2016	Jul	66.9	64.7	2894043	2797416	96627	3.3
8	2016	Aug	67	64.8	2901038	2806630	94408	3.3
8	2016	Sep	67.1	64.9	2908063	2816018	92045	3.2
8	2016	Oct	67.1	65	2914759	2825162	89597	3.1
8	2016	Nov	67.2	65.2	2921204	2834285	86919	3
8	2016	Dec	67.2	65.3	2927937	2843705	84232	2.9
8	2017	Jan	67.3	65.4	2935360	2853461	81899	2.8
8	2017	Feb	67.4	65.6	2943654	2863479	80175	2.7
8	2017	Mar	67.5	65.7	2952715	2873408	79307	2.7
8	2017	Apr	67.7	65.9	2962529	2883199	79330	2.7
8	2017	May	67.8	66	2972877	2892795	80082	2.7
8	2017	Jun	68	66.1	2983375	2901893	81482	2.7
8	2017	Jul	68.1	66.2	2993700	2910350	83350	2.8
8	2017	Aug	68.2	66.3	3003207	2918071	85136	2.8
8	2017	Sep	68.3	66.3	3011552	2925074	86478	2.9
8	2017	Oct	68.3	66.4	3018886	2931437	87449	2.9
8	2017	Nov	68.4	66.4	3025601	2937284	88317	2.9
8	2017	Dec	68.5	66.4	3032321	2943243	89078	2.9
8	2018	Jan	68.5	66.5	3039756	2949910	89846	3
8	2018	Feb	68.6	66.6	3048319	2957429	90890	3
8	2018	Mar	68.7	66.7	3057607	2965268	92339	3
8	2018	Apr	68.8	66.7	3066430	2972306	94124	3.1
8	2018	May	68.9	66.8	3073935	2977908	96027	3.1
8	2018	Jun	68.9	66.8	3080217	2982461	97756	3.2
8	2018	Jul	69	66.7	3085673	2986530	99143	3.2
8	2018	Aug	69	66.7	3091101	2990761	100340	3.2
8	2018	Sep	69	66.8	3096967	2995718	101249	3.3
8	2018	Oct	69	66.8	3103165	3001544	101621	3.3
8	2018	Nov	69.1	66.8	3109154	3007826	101328	3.3
8	2018	Dec	69.1	66.9	3114211	3013869	100342	3.2
8	2019	Jan	69.1	66.9	3118005	3019332	98673	3.2
8	2019	Feb	69.1	66.9	3120717	3024409	96308	3.1
8	2019	Mar	69.1	67	3123383	3029822	93561	3
8	2019	Apr	69	67	3127272	3036474	90798	2.9
8	2019	May	69.1	67.1	3133013	3044663	88350	2.8
8	2019	Jun	69.2	67.3	3140510	3054147	86363	2.7
8	2019	Jul	69.3	67.4	3150271	3065701	84570	2.7
8	2019	Aug	69.4	67.6	3160179	3077345	82834	2.6
8	2019	Sep	69.5	67.7	3168978	3087657	81321	2.6
8	2019	Oct	69.5	67.8	3175067	3094826	80241	2.5
8	2019	Nov	69.4	67.7	3175472	3095329	80143	2.5
8	2019	Dec	69.3	67.6	3174504	3094165	80339	2.5
8	2020	Jan	69.4	67.6	3180821	3101414	79407	2.5
8	2020	Feb	69.4	67.7	3186421	3106125	80296	2.5
9	2010	Jan	68.8	62.6	1896872	1726968	169904	9
9	2010	Feb	68.9	62.6	1899771	1728256	171515	9
9	2010	Mar	69	62.7	1903190	1730684	172506	9.1
9	2010	Apr	68	61.9	1906859	1733838	173021	9.1
9	2010	May	68.1	61.9	1910490	1737260	173230	9.1
9	2010	Jun	68.2	62	1913669	1740215	173454	9.1
9	2010	Jul	68.2	62	1916044	1742076	173968	9.1
9	2010	Aug	68.2	62	1917663	1742854	174809	9.1
9	2010	Sep	68.2	61.9	1918752	1742905	175847	9.2
9	2010	Oct	68.2	61.9	1919693	1742799	176894	9.2
9	2010	Nov	68.2	61.9	1920583	1742922	177661	9.3
9	2010	Dec	68.2	61.8	1921281	1743364	177917	9.3
9	2011	Jan	68.1	61.8	1921839	1744160	177679	9.2
9	2011	Feb	68.1	61.8	1921980	1744996	176984	9.2
9	2011	Mar	68.1	61.8	1921262	1745441	175821	9.2
9	2011	Apr	68	61.8	1919579	1745305	174274	9.1
9	2011	May	67.8	61.7	1917323	1744842	172481	9
9	2011	Jun	67.7	61.7	1915006	1744519	170487	8.9
9	2011	Jul	67.6	61.7	1913148	1744791	168357	8.8
9	2011	Aug	67.5	61.7	1911831	1745675	166156	8.7
9	2011	Sep	67.4	61.7	1910755	1746903	163852	8.6
9	2011	Oct	67.4	61.7	1909728	1748159	161569	8.5
9	2011	Nov	67.3	61.7	1908451	1748916	159535	8.4
9	2011	Dec	67.2	61.6	1906593	1748647	157946	8.3
9	2012	Jan	67.1	61.6	1904057	1747131	156926	8.2
9	2012	Feb	67	61.4	1901053	1744475	156578	8.2
9	2012	Mar	66.8	61.3	1897790	1740795	156995	8.3
9	2012	Apr	66.7	61.1	1894278	1736266	158012	8.3
9	2012	May	66.5	60.9	1890828	1731589	159239	8.4
9	2012	Jun	66.4	60.7	1887726	1727535	160191	8.5
9	2012	Jul	66.2	60.6	1885184	1724752	160432	8.5
9	2012	Aug	66.1	60.5	1883167	1723301	159866	8.5
9	2012	Sep	66.1	60.5	1881296	1722549	158747	8.4
9	2012	Oct	65.9	60.4	1878778	1721522	157256	8.4
9	2012	Nov	65.8	60.3	1875155	1719640	155515	8.3
9	2012	Dec	65.6	60.2	1870703	1716939	153764	8.2
9	2013	Jan	65.4	60.1	1866104	1713860	152244	8.2
9	2013	Feb	65.3	60	1862393	1711389	151004	8.1
9	2013	Mar	65.2	60	1860344	1710431	149913	8.1
9	2013	Apr	65.2	60	1860317	1711456	148861	8
9	2013	May	65.2	60	1861705	1713811	147894	7.9
9	2013	Jun	65.3	60.1	1863418	1716463	146955	7.9
9	2013	Jul	65.3	60.2	1864609	1718658	145951	7.8
9	2013	Aug	65.3	60.2	1864989	1720349	144640	7.8
9	2013	Sep	65.2	60.2	1865002	1722150	142852	7.7
9	2013	Oct	65.2	60.3	1865500	1724658	140842	7.5
9	2013	Nov	65.3	60.4	1867073	1728285	138788	7.4
9	2013	Dec	65.3	60.6	1869727	1733041	136686	7.3
9	2014	Jan	65.3	60.7	1870139	1736172	133967	7.2
9	2014	Feb	65.4	60.8	1873306	1741488	131818	7
9	2014	Mar	65.5	61	1876503	1746729	129774	6.9
9	2014	Apr	65.6	61.2	1879504	1751638	127866	6.8
9	2014	May	65.7	61.3	1882429	1756345	126084	6.7
9	2014	Jun	65.8	61.4	1885754	1761165	124589	6.6
9	2014	Jul	65.9	61.6	1889431	1765985	123446	6.5
9	2014	Aug	66	61.7	1893216	1770665	122551	6.5
9	2014	Sep	66.1	61.9	1896814	1775082	121732	6.4
9	2014	Oct	66.2	62	1899772	1779108	120664	6.4
9	2014	Nov	66.3	62.1	1901754	1782489	119265	6.3
9	2014	Dec	66.3	62.2	1902795	1785104	117691	6.2
9	2015	Jan	66.3	62.3	1902592	1786748	115844	6.1
9	2015	Feb	66.3	62.3	1901733	1787720	114013	6
9	2015	Mar	66.2	62.3	1899832	1787695	112137	5.9
9	2015	Apr	66.1	62.3	1896966	1786668	110298	5.8
9	2015	May	66	62.2	1893306	1784745	108561	5.7
9	2015	Jun	65.8	62.1	1889106	1782120	106986	5.7
9	2015	Jul	65.7	62	1885082	1779287	105795	5.6
9	2015	Aug	65.5	61.9	1881888	1776763	105125	5.6
9	2015	Sep	65.5	61.8	1879744	1774936	104808	5.6
9	2015	Oct	65.4	61.8	1878867	1774216	104651	5.6
9	2015	Nov	65.4	61.8	1879195	1774740	104455	5.6
9	2015	Dec	65.5	61.8	1880209	1776264	103945	5.5
9	2016	Jan	65.5	61.9	1881587	1778448	103139	5.5
9	2016	Feb	65.6	62	1883269	1781074	102195	5.4
9	2016	Mar	65.6	62.1	1885281	1784062	101219	5.4
9	2016	Apr	65.7	62.2	1887611	1787256	100355	5.3
9	2016	May	65.8	62.3	1890173	1790551	99622	5.3
9	2016	Jun	65.9	62.4	1892592	1793792	98800	5.2
9	2016	Jul	65.9	62.5	1894467	1796841	97626	5.2
9	2016	Aug	66	62.6	1895782	1799624	96158	5.1
9	2016	Sep	66	62.7	1896838	1802158	94680	5
9	2016	Oct	66	62.8	1897845	1804511	93334	4.9
9	2016	Nov	66.1	62.8	1899217	1806906	92311	4.9
9	2016	Dec	66.1	62.9	1901230	1809412	91818	4.8
9	2017	Jan	66.2	63	1903526	1811745	91781	4.8
9	2017	Feb	66.3	63.1	1905362	1813502	91860	4.8
9	2017	Mar	66.3	63.1	1905939	1814156	91783	4.8
9	2017	Apr	66.2	63.1	1905002	1813667	91335	4.8
9	2017	May	66.2	63	1902767	1812276	90491	4.8
9	2017	Jun	66	62.9	1899739	1810231	89508	4.7
9	2017	Jul	65.9	62.8	1896542	1807896	88646	4.7
9	2017	Aug	65.8	62.7	1893535	1805569	87966	4.6
9	2017	Sep	65.7	62.7	1891058	1803573	87485	4.6
9	2017	Oct	65.6	62.6	1889371	1802204	87167	4.6
9	2017	Nov	65.6	62.6	1888351	1801515	86836	4.6
9	2017	Dec	65.6	62.6	1887951	1801694	86257	4.6
9	2018	Jan	65.6	62.6	1888333	1802920	85413	4.5
9	2018	Feb	65.6	62.7	1889624	1805271	84353	4.5
9	2018	Mar	65.7	62.8	1891731	1808623	83108	4.4
9	2018	Apr	65.7	62.9	1894234	1812494	81740	4.3
9	2018	May	65.8	63	1896821	1816459	80362	4.2
9	2018	Jun	65.9	63.2	1899539	1820549	78990	4.2
9	2018	Jul	66	63.3	1902384	1824743	77641	4.1
9	2018	Aug	66.1	63.4	1905267	1828804	76463	4
9	2018	Sep	66.2	63.5	1907801	1832288	75513	4
9	2018	Oct	66.2	63.6	1909496	1834684	74812	3.9
9	2018	Nov	66.2	63.7	1909960	1835758	74202	3.9
9	2018	Dec	66.2	63.6	1908987	1835491	73496	3.9
9	2019	Jan	66.1	63.6	1906788	1834176	72612	3.8
9	2019	Feb	66	63.6	1904004	1832424	71580	3.8
9	2019	Mar	66	63.5	1901736	1831118	70618	3.7
9	2019	Apr	65.9	63.5	1901072	1831159	69913	3.7
9	2019	May	66	63.6	1902550	1832938	69612	3.7
9	2019	Jun	66.1	63.7	1906099	1836251	69848	3.7
9	2019	Jul	66.3	63.9	1911681	1841106	70575	3.7
9	2019	Aug	66.5	64	1917687	1846263	71424	3.7
9	2019	Sep	66.7	64.2	1923109	1851012	72097	3.7
9	2019	Oct	66.8	64.3	1926753	1854295	72458	3.8
9	2019	Nov	66.8	64.3	1926916	1854543	72373	3.8
9	2019	Dec	66.8	64.3	1926276	1853997	72279	3.8
9	2020	Jan	66.9	64.4	1929340	1857116	72224	3.7
9	2020	Feb	66.9	64.4	1930492	1857851	72641	3.8
10	2010	Jan	62.2	56.8	429710	392087	37623	8.8
10	2010	Feb	62.3	56.8	430100	392564	37536	8.7
10	2010	Mar	62.3	56.9	430874	393526	37348	8.7
10	2010	Apr	61.6	56.3	431940	394829	37111	8.6
10	2010	May	61.7	56.4	433161	396298	36863	8.5
10	2010	Jun	61.8	56.6	434360	397725	36635	8.4
10	2010	Jul	61.9	56.7	435388	398956	36432	8.4
10	2010	Aug	62	56.8	436206	399954	36252	8.3
10	2010	Sep	62	56.9	436872	400796	36076	8.3
10	2010	Oct	62	56.9	437508	401654	35854	8.2
10	2010	Nov	62	57	438229	402670	35559	8.1
10	2010	Dec	62.1	57.1	439063	403877	35186	8
10	2011	Jan	62.2	57.3	439961	405199	34762	7.9
10	2011	Feb	62.2	57.4	440818	406489	34329	7.8
10	2011	Mar	62.3	57.5	441523	407596	33927	7.7
10	2011	Apr	62.3	57.6	442053	408447	33606	7.6
10	2011	May	62.3	57.6	442477	409083	33394	7.5
10	2011	Jun	62.3	57.6	442907	409638	33269	7.5
10	2011	Jul	62.3	57.7	443436	410268	33168	7.5
10	2011	Aug	62.4	57.7	444069	411041	33028	7.4
10	2011	Sep	62.4	57.8	444727	411921	32806	7.4
10	2011	Oct	62.4	57.8	445322	412809	32513	7.3
10	2011	Nov	62.4	57.9	445777	413575	32202	7.2
10	2011	Dec	62.4	57.9	446079	414139	31940	7.2
10	2012	Jan	62.4	57.9	446257	414481	31776	7.1
10	2012	Feb	62.3	57.9	446336	414607	31729	7.1
10	2012	Mar	62.3	57.8	446320	414526	31794	7.1
10	2012	Apr	62.2	57.8	446198	414272	31926	7.2
10	2012	May	62.1	57.7	445997	413923	32074	7.2
10	2012	Jun	62.1	57.6	445764	413567	32197	7.2
10	2012	Jul	62	57.5	445538	413259	32279	7.2
10	2012	Aug	61.9	57.4	445340	413013	32327	7.3
10	2012	Sep	61.8	57.3	445164	412814	32350	7.3
10	2012	Oct	61.7	57.2	444940	412600	32340	7.3
10	2012	Nov	61.6	57.1	444605	412320	32285	7.3
10	2012	Dec	61.4	57	444127	411957	32170	7.2
10	2013	Jan	61.3	56.9	443397	411523	31874	7.2
10	2013	Feb	61.1	56.8	442719	411093	31626	7.1
10	2013	Mar	61	56.7	442088	410795	31293	7.1
10	2013	Apr	60.9	56.6	441632	410760	30872	7
10	2013	May	60.8	56.6	441417	411042	30375	6.9
10	2013	Jun	60.8	56.6	441465	411635	29830	6.8
10	2013	Jul	60.7	56.7	441767	412491	29276	6.6
10	2013	Aug	60.7	56.8	442276	413528	28748	6.5
10	2013	Sep	60.7	56.9	442934	414644	28290	6.4
10	2013	Oct	60.8	57	443679	415741	27938	6.3
10	2013	Nov	60.8	57	444459	416768	27691	6.2
10	2013	Dec	60.9	57.1	445267	417747	27520	6.2
10	2014	Jan	60.8	57.1	445213	417878	27335	6.1
10	2014	Feb	60.9	57.2	446233	419053	27180	6.1
